SK_ID_CURR,TARGET
100001,0.04456781148910523
100005,0.1724456250667572
100013,0.07515601515769958
100028,0.052035790681838986
100038,0.20379977822303771
100042,0.05914263725280762
100057,0.008940029144287109
100065,0.030940151214599608
100066,0.012207210063934326
100067,0.12774062156677246
100074,0.035946613550186156
100090,0.04392837285995484
100091,0.11449241638183594
100092,0.04884325861930847
100106,0.0522915780544281
100107,0.1427072048187256
100109,0.0798780620098114
100117,0.02000734806060791
100128,0.06177288293838501
100141,0.04814248085021973
100150,0.02014772891998291
100168,0.011941176652908326
100169,0.03245490789413452
100170,0.128625226020813
100171,0.05233665704727173
100172,0.19117249846458434
100184,0.09776757955551148
100187,0.06455448865890503
100212,0.03783340454101562
100222,0.08529751896858215
100223,0.01778883934020996
100232,0.014659440517425537
100241,0.17056750059127807
100245,0.00946277379989624
100253,0.021371275186538696
100256,0.14830479621887208
100271,0.012537723779678345
100278,0.28329436779022216
100280,0.02070589065551758
100306,0.19981942176818848
100311,0.14681622982025147
100312,0.01042482852935791
100330,0.07579650282859803
100331,0.06333706378936768
100352,0.07323096394538879
100358,0.0882085382938385
100367,0.020317059755325318
100382,0.17175105214118958
100384,0.06094430685043335
100385,0.15708666443824768
100386,0.03852574229240417
100399,0.03694949150085449
100404,0.06423802375793457
100416,0.014254647493362426
100422,0.069369375705719
100426,0.04064386487007141
100438,0.03252454996109009
100444,0.199782532453537
100445,0.10685603618621826
100446,0.057769209146499634
100447,0.03442450761795044
100450,0.09183218479156494
100466,0.02122923731803894
100483,0.058341628313064574
100484,0.010737043619155884
100494,0.11582551598548889
100510,0.12222081422805786
100512,0.023518335819244385
100517,0.03558802604675293
100548,0.03699579834938049
100551,0.08367612957954407
100552,0.09373343586921692
100553,0.022665786743164062
100561,0.1717255651950836
100568,0.31019152998924254
100569,0.024779677391052246
100591,0.06741072535514832
100592,0.023397153615951537
100602,0.04597061276435852
100607,0.08873636722564697
100613,0.050940150022506715
100617,0.05161411166191101
100618,0.09310075044631957
100622,0.04702302813529968
100625,0.06178580522537232
100677,0.08503876328468322
100699,0.041716587543487546
100702,0.3400797128677368
100711,0.10932615995407105
100729,0.11985124349594116
100740,0.29192458987236025
100744,0.13050999045372008
100745,0.04683970808982849
100747,0.1562778651714325
100751,0.28812273144721984
100752,0.032605314254760744
100753,0.16898191571235657
100754,0.2948284804821014
100760,0.048133987188339236
100762,0.07313618063926697
100763,0.046269237995147705
100765,0.020529645681381225
100770,0.09697789549827576
100772,0.0193043053150177
100777,0.027940118312835695
100791,0.017674481868743895
100792,0.007710182666778564
100797,0.05147389769554138
100823,0.02698194980621338
100826,0.06970115900039672
100830,0.055475711822509766
100836,0.3578867793083191
100872,0.05085214376449585
100910,0.11480717062950134
100913,0.06109323501586914
100918,0.04144648313522339
100931,0.010318344831466675
100952,0.057042503356933595
100953,0.03830037713050842
100965,0.15174989104270936
100970,0.051715153455734256
100982,0.21535865664482118
100983,0.20035374760627747
100984,0.08522866368293762
100987,0.07813340425491333
100997,0.05745043754577637
100998,0.11954177021980286
101002,0.053967392444610594
101005,0.25442512035369874
101008,0.26388612389564514
101020,0.044259458780288696
101021,0.06708402633666992
101024,0.053954845666885375
101025,0.17291622757911682
101026,0.03546405434608459
101031,0.04585723876953125
101041,0.016969132423400878
101051,0.011981171369552613
101055,0.143819397687912
101056,0.19325064420700072
101057,0.06627777218818665
101064,0.020755177736282347
101079,0.05547982454299927
101087,0.04056248068809509
101090,0.032688623666763304
101092,0.14124447703361512
101097,0.22579468488693238
101099,0.01649956703186035
101107,0.07600944042205811
101118,0.06453354358673095
101125,0.1838637948036194
101126,0.019237953424453735
101128,0.03246163129806519
101136,0.11234734058380128
101140,0.2736951172351837
101149,0.21686890125274658
101160,0.07761067748069764
101169,0.10953853130340577
101181,0.05787617564201355
101186,0.007584983110427856
101190,0.07713616490364075
101193,0.16772398352622986
101194,0.07545799016952515
101198,0.1180420160293579
101200,0.03349984884262085
101204,0.04855502843856811
101211,0.06321007609367371
101213,0.06898154616355896
101223,0.053927880525588986
101225,0.11115964651107788
101237,0.054155278205871585
101243,0.06914433240890502
101244,0.19543256759643554
101258,0.020126986503601074
101259,0.1839877486228943
101268,0.15689433217048646
101269,0.04945065975189209
101271,0.07099541425704955
101279,0.0565202534198761
101281,0.26225380301475526
101287,0.05765426754951477
101292,0.02386959195137024
101294,0.04282852411270142
101296,0.09397577047348023
101297,0.020099055767059327
101299,0.015198588371276855
101301,0.032223963737487794
101305,0.08909177780151367
101308,0.07955961227416992
101318,0.009062469005584717
101327,0.21468554735183715
101329,0.030631452798843384
101332,0.04984752535820007
101337,0.07919089794158936
101343,0.017802149057388306
101345,0.015393698215484619
101346,0.011921840906143188
101353,0.00756911039352417
101354,0.15618396401405335
101355,0.10699013471603394
101356,0.015674567222595213
101362,0.07720164060592652
101363,0.4315635859966278
101365,0.03565329909324646
101366,0.0818056344985962
101367,0.1771433174610138
101368,0.024012035131454466
101374,0.12262008786201477
101380,0.01461712121963501
101383,0.02977690100669861
101398,0.02681639790534973
101399,0.24648330807685853
101401,0.26203963756561277
101412,0.056202805042266844
101426,0.04898802638053894
101427,0.4062964260578156
101428,0.13277769088745117
101429,0.15372355580329894
101434,0.028512400388717652
101440,0.18032556772232056
101448,0.11630191802978515
101449,0.02413530945777893
101465,0.06146507263183594
101467,0.014531034231185912
101472,0.13505133986473083
101478,0.18130269646644592
101497,0.06975948214530944
101504,0.03496626615524292
101547,0.04840974807739258
101548,0.07339723706245423
101555,0.09089566469192505
101570,0.02235758900642395
101572,0.048501574993133546
101578,0.044955486059188844
101580,0.11171866059303284
101588,0.10303921103477479
101602,0.04886538982391357
101610,0.08713449835777283
101614,0.047395515441894534
101616,0.057380294799804686
101643,0.0822883427143097
101644,0.037643212080001834
101649,0.04852225780487061
101650,0.07288386821746826
101665,0.013505876064300537
101667,0.09793130755424499
101669,0.14120635390281677
101674,0.12580733895301818
101675,0.01088394522666931
101678,0.11737043857574463
101682,0.09153251647949219
101686,0.08321624994277954
101697,0.22724014520645142
101700,0.24703654646873474
101711,0.027984583377838136
101714,0.04464603066444397
101715,0.2591104507446289
101728,0.03289586305618286
101732,0.05513495206832886
101757,0.11011328697204589
101758,0.09237763285636902
101759,0.05186945199966431
101762,0.012696659564971924
101764,0.04210370182991028
101780,0.28383750319480894
101784,0.018522441387176514
101789,0.028316700458526613
101816,0.045309698581695555
101819,0.03975550532341003
101827,0.010459458827972412
101863,0.0758167564868927
101867,0.09170036911964416
101870,0.014179378747940063
101873,0.14489745497703552
101878,0.06712138056755065
101879,0.04114750623703003
101880,0.03624768257141113
101887,0.07730002999305725
101897,0.01040162444114685
101901,0.0667651891708374
101903,0.264838719367981
101920,0.054449927806854245
101921,0.04344956278800964
101922,0.01723923087120056
101961,0.10987593531608582
101962,0.04202667474746704
101971,0.0620594322681427
101976,0.214163339138031
102002,0.07808319330215455
102005,0.03128114342689514
102007,0.19621074199676514
102017,0.012056291103363037
102019,0.04797405004501343
102029,0.011770880222320557
102051,0.11164292693138123
102052,0.006393921375274658
102054,0.019733530282974244
102062,0.10952706933021546
102067,0.14831265807151794
102068,0.11211072206497193
102070,0.042775404453277585
102090,0.09445072412490844
102092,0.06705703139305115
102099,0.08961118459701538
102100,0.028767591714859007
102112,0.1488476037979126
102113,0.03674144148826599
102122,0.2235373616218567
102123,0.026225340366363526
102125,0.03947052955627441
102126,0.19924614429473878
102146,0.042866235971450804
102147,0.06779577732086181
102151,0.03875979781150818
102158,0.10727683305740357
102159,0.03433951735496521
102162,0.052867180109024046
102165,0.03780511021614075
102166,0.04820107221603394
102174,0.017251312732696533
102193,0.1904894530773163
102198,0.05424023866653442
102205,0.18030093908309935
102206,0.017269659042358398
102218,0.041740196943283084
102221,0.0354486882686615
102230,0.09886066913604737
102238,0.07272557020187378
102248,0.06618462204933166
102252,0.1365073263645172
102259,0.06321819424629212
102262,0.10128790140151978
102273,0.0519676923751831
102286,0.1392815113067627
102293,0.014859944581985474
102294,0.02674441337585449
102296,0.061341124773025515
102298,0.04290422797203064
102303,0.04070980548858642
102309,0.01584131717681885
102315,0.05205025672912598
102340,0.08135749101638794
102342,0.09015194773674011
102344,0.05659855008125305
102346,0.08698390126228332
102347,0.022249287366867064
102374,0.09259405136108398
102380,0.04182749390602112
102387,0.0277002215385437
102393,0.05007656216621399
102403,0.01734391450881958
102413,0.08646650314331054
102414,0.004095906019210815
102415,0.02645852565765381
102416,0.08443244099617005
102439,0.04049658179283142
102441,0.012481409311294555
102443,0.026995539665222168
102444,0.06983786225318908
102445,0.14179822206497192
102448,0.059006184339523315
102449,0.08745415210723877
102450,0.28939263224601747
102456,0.030296468734741212
102458,0.09394969940185546
102459,0.07069910764694214
102465,0.030219888687133788
102470,0.1930585563182831
102471,0.02774888277053833
102475,0.09264121651649475
102476,0.23182146549224852
102506,0.06266212463378906
102509,0.02211706042289734
102519,0.032288509607315066
102522,0.041232943534851074
102545,0.0316875159740448
102549,0.030123722553253175
102562,0.006292611360549927
102563,0.029979437589645386
102568,0.15239546298980713
102582,0.09385456442832947
102592,0.020452219247817992
102597,0.10500196814537048
102605,0.03335689902305603
102614,0.020092421770095827
102617,0.16768884062767028
102634,0.03977250456809998
102652,0.0380571186542511
102655,0.01076163649559021
102671,0.11478423476219177
102694,0.1424977660179138
102701,0.0733104407787323
102703,0.013011473417282104
102704,0.019261705875396728
102713,0.022796666622161864
102720,0.06139869689941406
102731,0.021004027128219603
102733,0.06684139966964722
102749,0.03743208050727844
102755,0.07957866191864013
102763,0.003836435079574585
102770,0.06929771304130554
102772,0.08748158812522888
102799,0.1541450321674347
102838,0.029141932725906372
102854,0.0248748779296875
102862,0.14379833340644838
102863,0.03140134215354919
102867,0.005970901250839234
102868,0.017582350969314577
102878,0.026042228937149046
102887,0.058306390047073366
102898,0.22398658990859985
102904,0.07666408419609069
102912,0.050478404760360716
102919,0.022878527641296387
102927,0.10477235317230224
102932,0.05473731160163879
102933,0.08424783945083618
102935,0.018280726671218873
102958,0.06326011419296265
102969,0.18908894062042236
102971,0.0336056649684906
102975,0.03802073001861572
102979,0.04329313635826111
102982,0.011618828773498536
102987,0.13404285311698913
102989,0.07811947464942932
102995,0.0860832929611206
102996,0.03550854921340942
103000,0.02893819212913513
103001,0.07244164943695068
103004,0.056511813402175905
103010,0.018825596570968627
103025,0.2759150147438049
103029,0.031157290935516356
103046,0.12446506023406982
103056,0.048027485609054565
103062,0.14671294689178466
103078,0.030960947275161743
103083,0.021013402938842775
103092,0.05709459781646729
103096,0.0919818937778473
103097,0.09078680276870728
103102,0.34809688925743104
103112,0.03468812108039856
103132,0.045955443382263185
103144,0.12652985453605653
103145,0.08004982471466064
103146,0.010111743211746215
103147,0.057135742902755735
103158,0.061165022850036624
103171,0.06631051898002624
103173,0.04421963095664978
103184,0.044335395097732544
103195,0.08742095232009887
103196,0.06027152538299561
103206,0.012177175283432007
103230,0.09362232685089111
103231,0.24281813502311705
103232,0.028188031911849976
103239,0.18719863891601562
103240,0.0724938154220581
103243,0.049042969942092896
103252,0.10353201627731323
103258,0.0551475465297699
103259,0.19825300574302673
103279,0.018736433982849122
103280,0.004250520467758178
103286,0.03463578224182129
103287,0.19976372122764588
103290,0.018964087963104247
103298,0.029932838678359986
103315,0.005539405345916748
103319,0.0068125128746032715
103334,0.20120662450790405
103336,0.0737606942653656
103345,0.0643948495388031
103368,0.04422900676727295
103371,0.20510523915290832
103377,0.025931394100189208
103398,0.024181467294692994
103404,0.07977384328842163
103408,0.14131259322166442
103410,0.06623752117156982
103418,0.019023752212524413
103420,0.17969622015953063
103432,0.09532442092895507
103433,0.010584777593612671
103436,0.007804268598556518
103440,0.03857533931732178
103453,0.044474071264266966
103459,0.0673341155052185
103460,0.06053385138511658
103461,0.02725728750228882
103462,0.051395148038864136
103473,0.18953196406364442
103474,0.02914969325065613
103475,0.19288501143455505
103478,0.12395305633544922
103480,0.09833130240440369
103484,0.033727651834487914
103494,0.15934780836105347
103513,0.05570051074028015
103515,0.13393721580505372
103516,0.16813428401947023
103525,0.051935392618179324
103541,0.4358584940433502
103544,0.013185536861419678
103562,0.3979122757911682
103570,0.3698202192783356
103572,0.08737528920173646
103574,0.03845670819282532
103575,0.05410595536231995
103591,0.08790785670280457
103594,0.009896337985992432
103609,0.06731000542640686
103613,0.1486448585987091
103614,0.054141265153884885
103615,0.04965102076530457
103624,0.08878781199455262
103625,0.2641213357448578
103628,0.21255747675895692
