SK_ID_CURR,TARGET
100001,0.14198982526006773
100005,0.3028306703973236
100013,0.19641473126477102
100028,0.1489416784503209
100038,0.6030812074633058
100042,0.20661550416813362
100057,0.0383328636909956
100065,0.06912529454875029
100066,0.1216060410319197
100067,0.39884035430494863
100074,0.23803388260168878
100090,0.23614431637053268
100091,0.4288455740529626
100092,0.20964228497686402
100106,0.25754309406919845
100107,0.5668351831557548
100109,0.1328436857582383
100117,0.11785123475018633
100128,0.41896796555002774
100141,0.12432030779910375
100150,0.15753448744928764
100168,0.0990066972752608
100169,0.12718004118471196
100170,0.44766392627237117
100171,0.2088707426087986
100172,0.30606688625396533
100184,0.5405534381388499
100187,0.3238678837763166
100212,0.08730209262750992
100222,0.17695876055303184
100223,0.13484851330921968
100232,0.1439747781340582
100241,0.32398015005651815
100245,0.10702766484052426
100253,0.08656813990272791
100256,0.31308272462956643
100271,0.15851300281508024
100278,0.541384626448852
100280,0.06097872750083255
100306,0.29184857947966825
100311,0.40888176514355734
100312,0.05778217815829688
100330,0.41677766809606764
100331,0.17150784796925672
100352,0.4287636505697232
100358,0.4041833691642869
100367,0.17117172927810148
100382,0.31170212196659425
100384,0.2641252248807779
100385,0.20939877416951375
100386,0.19273872725079083
100399,0.07229213528787948
100404,0.16489519615425302
100416,0.10927240776229297
100422,0.22365220140402856
100426,0.19167775960929118
100438,0.15226587680430675
100444,0.39514646503656037
100445,0.6379660630950983
100446,0.3125860775470444
100447,0.15029688048530218
100450,0.402316166015129
100466,0.047820033168975026
100483,0.059440034899653875
100484,0.08032493282876418
100494,0.232237644826496
100510,0.34928606014617325
100512,0.05174092814431391
100517,0.15264647013803195
100548,0.30334915281135355
100551,0.2075933627425048
100552,0.4456751500014615
100553,0.12303335954853611
100561,0.4350776390491603
100568,0.8470301231799043
100569,0.09072545601525106
100591,0.48247676279014473
100592,0.26815130827223477
100602,0.22986203406671954
100607,0.2938216165242708
100613,0.30036886928985346
100617,0.2866079122605696
100618,0.28227851303084095
